"Gene","Score"
"LLGL1",1.81425722345757
"PMEL",1.81203060708003
"FKBP1B",1.81076789744497
"PTBP1",1.8101590921793
"CACNG4",1.80942025805379
"WRAP73",1.80935524860213
"BCO2",1.80866137064972
"CDKN2D",1.80777641111121
"DPAGT1",1.80735874150873
"CWF19L2",1.80725920013446
"DNTTIP2",1.80709480881575
"TXNL1",1.80649431829262
"ZDHHC13",1.80587597256108
"SFT2D2",1.8056495974419
"PIGV",1.80514320627488
"CHRM5",1.80503726469511
"GIPC3",1.80503726469511
"AC009070.1",1.80496434377529
"RBBP5",1.80486164362559
"AFTPH",1.80471317590275
"SLC6A2",1.80425183979019
"SYT7",1.80408965306383
"HSPH1",1.80406373870286
"NEMP1",1.80401313621285
"ZNF564",1.80316413849339
"PUS7L",1.80213004953473
"LDHD",1.8021021308622
"SMAD4",1.80201133657061
"DBP",1.80138980374041
"FYB2",1.80105422212508
"INTS7",1.80100961321711
"SPTY2D1OS",1.80098998451545
"TRPM1",1.8006047894379
"SLX1A",1.79945061903885
"PRDM11",1.79894139993969
"NDUFC2",1.79888202863994
"CCDC7",1.79824271104426
"REV1",1.79735476273649
"FASN",1.79676299318521
"MANSC1",1.79675210148678
"CLPX",1.79632204187677
"DKK3",1.79611731758282
"AC097104.1",1.79554368967001
"ANO8",1.79548438306685
"ZNF565",1.79534385124493
"GDPGP1",1.79485756132148
"RAB27A",1.794239307939
"DNAJC24",1.79347517787759
"TRMT61B",1.79328819563109
"HIKESHI",1.79319756772753
"TARS3",1.79192062735055
"SREBF1",1.79109954687911
"DOK1",1.79074433945138
"AC010422.3",1.79031841111047
"ZNF787",1.78942285678803
"LIPG",1.78874430713738
"PCID2",1.7879455370632
"CCDC198",1.78706976340494
"UBE2I",1.78706702359043
"ZCCHC14",1.78690951124347
"TRMT1L",1.78679657147219
"MRM3",1.78639627032555
"GOLGA8S",1.78621565619475
"RUVBL2",1.78593515288065
"ZNF207",1.78591180499013
"KNL1",1.78587433410333
"SASS6",1.78583561673068
"NOL11",1.78543591632982
"RNASEH2B",1.78490827423104
"BAZ1A",1.78459007052306
"JMJD6",1.78456832698281
"CDHR1",1.78413200640717
"GPR137C",1.78398448026396
"TRIM17",1.78372983953408
"RAB3A",1.78370057369572
"NDUFAF8",1.78270453908595
"LYST",1.78261375686233
"FANCM",1.7825583360452
"DHX37",1.78252660790557
"CENPJ",1.78244482534718
"CHST10",1.78242868957905
"ZNF227",1.78227994314521
"LDB1",1.78208583278156
"CEP290",1.78164717036598
"CACNA1G",1.7813687699494
"TOMM40",1.78136766789503
"SOCS4",1.78097232482759
"TTC27",1.78013872331334
"SNIP1",1.77970823454725
"CGN",1.77963518688452
"GAN",1.77961594261523
"CPNE7",1.77924799112974
"CISD1",1.77924658991649
"CMC2",1.77911187233812
"PGLS",1.77886453921259
"NBPF20",1.77875741363598
"GTF2H1",1.77863668487536
"URB2",1.77846368414109
"TIPIN",1.77809817671296
"MMP3",1.77774468394555
"ABL2",1.7775558071718
"CLSPN",1.77715763509403
"C12orf76",1.7770760222046
"TOR1AIP1",1.77660653714349
"GEMIN6",1.77656344480825
"NBPF14",1.77644361874693
"LRP4",1.77640257242547
"KIF5B",1.77604711911365
"ORAI1",1.77598950592805
"ADAT3",1.77595594111519
"MLLT1",1.77534815734345
"KANSL2",1.77505087256278
"IGFBP6",1.77461659336756
"PRKACA",1.77446275099268
"ZNF233",1.77425091313049
"AC008763.3",1.77362893552248
"SLX4",1.77336428024838
"ZNF837",1.77335311991033
"MRPS11",1.77310258880489
"AC003005.1",1.77272024856554
"POLD3",1.77264916090733
"FBXL12",1.77235064888113
"UTP6",1.77233559175032
"PALM3",1.77215130175024
"TRMT61A",1.77198503018649
"ACTG2",1.77194309385863
"AL133353.2",1.7713116689775
"SMPDL3B",1.77093836985901
"DRG2",1.77081804220862
"ACYP1",1.77071252071686
"ZNF441",1.77064778074881
"CDC42EP2",1.77031373540712
"RTN3",1.770241297141
"GLT8D2",1.76958549149103
"SBK3",1.76935287037955
"CEP295",1.76909737134088
"KNSTRN",1.7686887522418
"SLC22A9",1.76836236231113
"POGLUT2",1.768314419694
"ZAR1L",1.76812131983028
"AC099811.2",1.76804492760214
"AVPI1",1.7680425037983
"ZNF823",1.7678900377198
"P2RY11",1.76762300355849
"RNF144A",1.76687113704749
"SLC35C1",1.76683292985994
"PIBF1",1.76664782892354
"GTF2F2",1.76614520876445
"NPM3",1.76597762827003
"PWWP2B",1.76556938085444
"CYTH2",1.76551336920018
"ZNF224",1.76550202188367
"STX8",1.76537974794076
"TBX2",1.7648222061809
"SPACA6",1.76427520439853
"IDI1",1.76392391265489
"MAMSTR",1.76372769308445
"TNFAIP1",1.7629449438703
"WDR45B",1.76288633737187
"C12orf73",1.76264418072586
"ASB7",1.76257017363183
"SHPK",1.76252950185747
"FHL3",1.76240709494655
"BCL9",1.76114148249039
"CLUH",1.76113052823008
"HSPBP1",1.76104313772512
"MED9",1.76074847070102
"PDHX",1.76061966219719
"GPS1",1.76014092038648
"UTP18",1.76012508805454
"DRC7",1.76011646191873
"TNNI3K",1.76010753679045
"TIMM50",1.76006697194492
"IGHV7-81",1.7597094903098
"DCTPP1",1.75905952084398
"COG7",1.75884343645386
"NR2F6",1.758768859159
"MEF2B",1.75845139246183
"XKR8",1.75827799508999
"ERI2",1.75791813608499
"BUB1B-PAK6",1.75791241532729
"STAMBPL1",1.75731740871687
"GPR89B",1.75718433046673
"GCH1",1.75689995212709
"APC2",1.75608109605563
"VAPA",1.7560682694116
"GDPD5",1.75499581126273
"SYT11",1.75425659607264
"TPGS1",1.75408472912652
"PRSS23",1.75380658529116
"RNF115",1.75380623536231
"MAP4K5",1.75370593721095
"RPAP2",1.75318949367628
"POLR3K",1.75318166515826
"KLF13",1.75282975412269
"LDAH",1.7526353391688
"TM4SF5",1.75232347899265
"TELO2",1.75230576271508
"ESCO1",1.75199037277628
"PSTK",1.75195177976823
"HIC1",1.7518718603108
"BCAR1",1.7517174982336
"KRT82",1.75161935711905
"ZCCHC24",1.75161328669855
"ICAM2",1.75097334449649
"KRT7",1.75078127335861
"PNN",1.75045740215536
"SMG8",1.75006070511381
"ZNF2",1.75005171182296
"PPIF",1.74957413879652
"AKR1C1",1.74952968165084
"SDHB",1.74925774943871
"MRPL9",1.74920677910215
"GCFC2",1.74830712057583
"RPS6KB2",1.74816920926049
"RUFY2",1.74805251304596
"HNF1B",1.74745033056843
"ZNF641",1.74671297775409
"CIB1",1.74671088004823
"ATP6V0A2",1.74649914443466
"C2CD2L",1.7462402755733
"ANKRD13C",1.74613777755204
"NOVA1",1.74583174635012
"OR10H1",1.74583174635012
"KBTBD3",1.74555585262832
"PIP5K1C",1.74543334520728
"ZBTB8A",1.74531900367791
"AC010323.1",1.74413037641266
"COQ6",1.7439586373917
"KCNK13",1.74373916021538
"URI1",1.74357600272179
"NOP2",1.74347322204063
"FN3K",1.74323849442463
"AC006538.2",1.74301323435856
"MRPL28",1.74283358687576
"RFLNB",1.74258767055935
"GABPB1",1.74247434989219
"PRKCE",1.74209220871728
"AC107871.1",1.74166725182416
"ZNF488",1.74159969179898
"RTN4",1.74134368842287
"FIGNL2",1.74118648252552
"GTF2B",1.74083450188985
"MYO19",1.74062296725149
"ZNF296",1.74035145794171
"NDUFC2-KCTD14",1.74032565589016
"GRHL1",1.74020528564418
"DRAM2",1.74014030558988
"PLEKHJ1",1.73984569167615
"TM7SF2",1.73890329966471
"SNX27",1.73865386849251
"TBC1D3",1.73828098474303
"RRAS2",1.73816439301611
"TCF3",1.738057363354
"CCDC137",1.73798779170226
"HSD17B1",1.73781127126754
"TRAF3",1.73765644277128
"B3GNT3",1.73691396575198
"MED25",1.73676774539814
"FGFR2",1.7367613710688
"PIP4P1",1.73671960131928
"GLMN",1.73670888140406
"PPP1R8",1.73661536461161
"ATF1",1.73656953359827
"MUC19",1.73633931323633
"SPHK1",1.73626425681207
"EXTL2",1.73600021441745
"UBTD1",1.73531780443154
"MAP2K7",1.73516863742696
"OTUD7B",1.7350230798002
"TMTC4",1.73451305382247
"DARS2",1.7343625883333
"PCCA",1.73434008616614
"NCAPD3",1.7342386963167
"SLC25A10",1.73421355010243
"POLR2M",1.73401470433121
"B3GALT6",1.73385736694364
"PHLDA3",1.73363704546996
"RAB2B",1.73321315563859
"SHC4",1.73315604881176
"PDE6G",1.73305900097641
"DAGLA",1.7327786804593
"ZNF180",1.73250838696383
"EEF1AKMT2",1.73165122090343
"B4GAT1",1.73141783407567
"COX11",1.73139815962014
"PYGO2",1.731253056309
"RNF121",1.73120996162084
"ZNF480",1.73051967185383
"GSPT1",1.73026308229268
"RBM15",1.73005104483761
"SUCLA2",1.72983218757227
"SBNO2",1.729603370982
"ELAC2",1.72959894985641
"NACC1",1.72867772842776
"IQCC",1.7285296648499
"ZNF77",1.72830958249478
"TRAPPC5",1.72827661440343
"CLIP1",1.72793969281192
"GNA13",1.72722295973311
"ARL14EP",1.72715240357631
"RAB5C",1.72702612999707
"ATP8B2",1.72693167343825
"SPINT2",1.72671394866442
"ZNF850",1.72647959541025
"INTS11",1.72639135481954
"MYDGF",1.72624073671027
"AC104532.1",1.72594440319931
"PAPSS2",1.72586413459615
"AC010422.6",1.72579914452251
"MLKL",1.72560846451158
"CCDC15",1.72513474001528
"GPR75",1.72510837172046
"MBOAT7",1.72494938748503
"HACD1",1.7248515907957
"UBA2",1.72459706793774
"SNRPA1",1.72443805223
"ABTB2",1.72299152630307
"REEP3",1.72245419269529
"CSNK2A2",1.7221547156466
"SNX15",1.72195804829399
"SLC26A9",1.72194266855213
"ZNF84",1.72167950170694
"AC009163.3",1.72131748389354
"RRP15",1.72100640265312
"RBBP8",1.72054225066213
"MCF2L",1.72037438296118
"AP5M1",1.71980626648568
"BNIP2",1.71962387267515
"PIGH",1.7195211162612
"ASH1L",1.71889845462888
"SOCS2",1.71877011375082
"CHRFAM7A",1.71839109411764
"CNN2",1.71825668742149
"NBPF10",1.71813295246843
"AFG3L2",1.71805906407291
"GMEB1",1.71792484739079
"AC007846.2",1.71791277493272
"TVP23A",1.71753102707914
"NUDT8",1.71739593841132
"RGPD1",1.71736021501826
"P3H1",1.71723081112035
"CPNE2",1.71691850224451
"AC092587.1",1.7169137665969
"SMC6",1.71681834206119
"RPS6KA4",1.71660139990613
"COMMD4",1.71622522869729
"MRC2",1.71616077243029
"CISD3",1.71587751588369
"SH3BP5L",1.71574744771063
"AC026786.1",1.71562335482098
"DEF8",1.71539040210209
"ASPM",1.7153862297922
"DLX3",1.7151504813666
"AC120057.2",1.71492160626433
"ZRANB2",1.71479949291535
"TOLLIP",1.7146262854882
"MSRB1",1.7141190703421
"HELLS",1.71406888656085
"CCDC153",1.71402144679247
"ACOT7",1.71396759530054
"MRPL4",1.71378474928266
"SMIM6",1.71339320898309
"AC073585.1",1.71323893769311
"ATAD1",1.71316127436929
"CDCA4",1.71304775152358
"ZNF551",1.71303779173021
"C12orf43",1.71297946603549
"GATC",1.7129327052292
"PALB2",1.71282849887769
"THAP11",1.71280366026778
"PHF11",1.71273128194137
"EHD1",1.71263378185056
"KRT13",1.71259575908197
"RBM34",1.71242343714946
"TBK1",1.71238024842355
"FZR1",1.71232923141172
"DDX10",1.71207309527373
"DNAJC9",1.71201709109153
"RBBP6",1.71193333488724
"ZIK1",1.71161857172217
"FRMD6",1.71150671096663
"TPM3",1.71144677936007
"JMJD4",1.71108104352557
"AC008878.3",1.71101837827286
"LIX1L",1.71090068120534
"C2orf16",1.71038266618052
"C17orf58",1.71021818803088
"TMEM179B",1.71010757818902
"THRA",1.70981166890057
"DYRK2",1.70964950328327
"CNP",1.70922584570463
"TRIP11",1.70890966647329
"EHD4",1.70889820887008
"SNRPD1",1.70879367055646
"FLCN",1.70861347491153
"DDX52",1.70860988198252
"SEH1L",1.70834513795367
"ECI1",1.70827180087719
"SAFB2",1.70819154070595
"ADNP2",1.70797428480787
"PSMD12",1.70768573997974
"MASTL",1.70742391253026
"CALM1",1.70693834511933
"RO60",1.70649504686031
"ZRANB1",1.70630319440408
"WBP1",1.70608401104596
"ALG6",1.70593814411506
"SLIRP",1.70569996431875
"PTS",1.70564534319526
"SPECC1",1.70562194329306
"AL020996.2",1.70561715257762
"TBC1D3G",1.70555620773625
"LRRC45",1.70553154660867
"TGFB3",1.70528242038163
"FOXRED1",1.70519042970964
"RNF26",1.70509183351662
"IGSF6",1.70485023619145
"ZNF616",1.70477908899846
"CENPN",1.70426672084464
"MMP21",1.70396308806285
"BTBD8",1.70379522897161
"LIMA1",1.70367893094446
"AL139260.3",1.70253030507587
"ZNF17",1.70251749697847
"MAP2K5",1.70220561759912
"ARMH3",1.70178125111378
"RTKN",1.70172529237849
"ZNF414",1.70157561146492
"GABARAP",1.70135382870635
"RACGAP1",1.70134395734808
"DR1",1.70134358704628
"GOLGA3",1.7012757821271
"CLPTM1",1.70114948422316
"MARCKSL1",1.7011366796837
"NDUFS7",1.70100201371524
"RABGGTA",1.70078259318789
"LRRC47",1.70067643464009
"SSU72",1.70040608580449
"NPIPB11",1.70036108844337
"TRIP10",1.7001278121376
"CTNS",1.70001841923667
"RBM26",1.69938932951477
"DDX51",1.69899676798684
"MINPP1",1.69898035508276
"UNC119",1.69892156685147
"CENPL",1.69836054329813
"FOXA1",1.69828977557044
"TLX1",1.69789119371855
"UBAC2",1.69770146145682
"SMG9",1.69764952224634
"DIS3",1.69758393265725
"BICRA",1.69755314078734
"TMEM150A",1.69747757515524
"LIMD2",1.69736390534216
"CLUL1",1.69656668733793
"DHX34",1.69638681967807
"RABGAP1L",1.69632509309216
"ZNF541",1.69621403537532
"SC5D",1.69598116725732
"TRIM11",1.69595636445466
"ZSCAN29",1.69591795929504
"CRTC1",1.6951208068492
"PSMB2",1.69492718955504
"ID3",1.69481887551224
"MED17",1.69466517494688
"INTS13",1.69453964484809
"PGD",1.69438560759326
"THADA",1.69422061864149
"FAM13C",1.69321908205252
"DDX21",1.69308853894509
"UTP4",1.69286117439941
"SAMD11",1.69186725085275
"HMGB1",1.69167927265487
"NOC2L",1.69155630482659
"HS3ST3B1",1.69142953422029
"NSRP1",1.69132973688858
"METTL1",1.69124697874528
"CNTROB",1.69097366760101
"RABEP2",1.69069478955033
"PGAP6",1.69043274592552
"MRPL42",1.69029871835156
"MTARC1",1.69011980804909
"TMEM234",1.68974486075725
"HERC1",1.68967482721383
"AP001273.2",1.68950926852343
"ARFIP2",1.68914971202361
"TRAPPC3",1.6891362297311
"RABEP1",1.68883959887726
"ZNF544",1.68774169702238
"PPM1B",1.68755022412343
"HMOX2",1.68717276879662
"NT5C1B-RDH14",1.68702932477666
"SNW1",1.68699296718169
"MFSD2B",1.68688266505672
"YPEL2",1.68687963308938
"CELA3A",1.68687575532677
"NXPH4",1.68687575532677
"KRTAP16-1",1.68687575532677
"ZNF287",1.68687575532677
"ZNF470",1.68687575532677
"GREM1",1.68687575532677
"AC127029.3",1.68687575532677
"STX12",1.68659599629408
"GRHL3",1.68599579878369
"TESC",1.68595893734264
"PFAS",1.68571431555338
"SLC25A42",1.68567679037828
"PIGW",1.68514249520649
"SNAP47",1.68466869796421
"WDCP",1.68456030344876
"RRM2",1.68451075964125
"ZNF585B",1.68438126138072
"ZMYM4",1.68425873415286
"ZNF234",1.68416381049242
"SNUPN",1.68407159410874
"USP10",1.6839870570703
"MYO9B",1.68394812747883
"DLGAP5",1.68392057596039
"LACTB",1.68388146436757
"RRN3",1.68378741416986
"POLR2C",1.68283613827043
"SLC35D1",1.68278341249056
"AURKAIP1",1.68266252405844
"ZNF419",1.68220033450162
"NBPF26",1.68205955183207
"TLCD3A",1.68177286811901
"MFSD11",1.68163568845856
"SRSF8",1.68153967886935
"PRPF39",1.68139658836083
"C11orf95",1.68129379332373
"TOR3A",1.68122508277519
"PTGES3L-AARSD1",1.68074130333972
"PEPD",1.68069279012233
"DTX4",1.68064165263628
"RTTN",1.68050831870101
"MIF4GD",1.68009821947152
"ASCC1",1.67990772873762
"BOLA2B",1.67974695420576
"BRF1",1.67969438795901
"CCT7",1.67955003462008
"SOAT1",1.67947968139004
"RTCA",1.67947361355399
"IPO4",1.67944213424111
"AC013717.1",1.67929187671633
"ZNHIT2",1.67866292940697
"TATDN3",1.67858921626912
"AL136295.4",1.67853688042543
"ROBO3",1.67820314774601
"PRMT8",1.67820314774601
"RNASE1",1.67820314774601
"TMC3",1.67820314774601
"ARID4B",1.67792770347039
"G2E3",1.67769124713838
"ACVR1B",1.67753582003995
"IFITM10",1.67713500678328
"CFAP73",1.67703222332174
"PPP2R5A",1.67676182562173
"GATAD2A",1.67668747683844
"B3GLCT",1.67665557390183
"PSG2",1.67661560153606
"HNRNPH3",1.6765811116488
"WDR62",1.67641058298492
"CHAMP1",1.67637516358157
"GDPD1",1.67614928012097
"CEP85",1.67593772158814
"FOXN2",1.67587051755997
"ITGB1BP1",1.67578862940586
"MCEE",1.67569164338458
"MPP5",1.67567246817437
"LUC7L",1.67538769841222
"HMGA2",1.6749845075
"CDAN1",1.67478860806511
"PRMT1",1.67475361478285
"LAD1",1.67474583281383
"ZNF267",1.67460201616203
"MCU",1.67408410779589
"NAP1L4",1.67381319914377
"AATF",1.67380742145781
"ATP5F1C",1.67353836196285
"HNRNPU",1.67300842338733
"ZNF638",1.6728478765533
"ADAL",1.67273513820976
"COA4",1.67268158914971
"AC079447.1",1.67264467027365
"MAF",1.6725636701988
"ZSCAN5A",1.67253358965901
"NPIPB5",1.67251722341298
"FN3KRP",1.67246099028586
"CIAO2A",1.67245747417214
"PACC1",1.67227644667158
"TPM4",1.67210314584852
"FAM222A",1.67201356346747
"B4GALNT1",1.67198957128533
"LHB",1.67194181707526
"AC011455.2",1.67170344762039
"CATSPERG",1.67169703485247
"STIP1",1.67161003940948
"ARHGEF2",1.67012115373094
"ZNF766",1.67010355573294
"GXYLT1",1.66993692723043
"LMO4",1.66970876649574
"SOS2",1.66938778716242
"PDGFD",1.66866159329823
"PHB",1.66861222703352
"COA7",1.66815118233017
"PPP5C",1.66795747939042
"ACTN4",1.66793920883618
"POGZ",1.66788861833765
"TIMM21",1.66783703832078
"PYCR1",1.66782634066167
"MZT1",1.6677972471933
"MRPS23",1.667645896214
"MTA2",1.66725067627037
"KATNAL2",1.66711144287461
"VRK3",1.66654432951281
"MYH11",1.66649569200194
"DPF2",1.66638951197673
"RBM23",1.66592690267329
"ZNF554",1.6659203452473
"ZFP91-CNTF",1.66590421927055
"LCLAT1",1.66584275828168
"MADD",1.66565443709931
"FAM160A2",1.66556012536624
"RPAP3",1.6652268521885
"ACY3",1.66514508840382
"KIF7",1.66398236304469
"KRT86",1.66390339893134
"TCHH",1.66390339893134
"PRPH",1.66390339893134
"SRGAP2C",1.66388906781245
"MRE11",1.66381505862233
"ZNF511",1.66376949177196
"CPTP",1.66376436489605
"AL391650.1",1.66347331523769
"AC008878.2",1.66320837554681
"PSD",1.6632030402533
"PCGF1",1.66296501612189
"ZNF668",1.66288975245402
"ANKRD12",1.66276355423186
"MIS18BP1",1.66271611435129
"ZNF593",1.66256905709419
"TENT4B",1.66225874109657
"ITPKA",1.66212142095031
"ARL17B",1.66208219671813
"PSME3",1.66195498587098
"HYDIN",1.66191561128109
"KCNG3",1.66175824177808
"CCDC47",1.66152261374718
"CX3CL1",1.66150011147283
"MINDY3",1.66123195265394
"AL512785.2",1.66109194162799
"BCAS2",1.6604626973397
"PRPF31",1.66016008559757
"GPATCH11",1.66014906604221
"ARRB2",1.6600453696015
"LCAT",1.66002677006899
"SNX20",1.65988965818456
"IFIT2",1.65966696909183
"CCDC102A",1.65932697856829
"ULK1",1.65925446599116
"NR2C1",1.65899282044577
"ZNF597",1.65884318270983
"CDK4",1.65879844211759
"RIC8A",1.6587611703233
"KRR1",1.65872450456259
"USP43",1.658710253917
"SELENOH",1.6585854257983
"CDC42EP4",1.6584267308953
"FAM98B",1.65819246414017
"TRIM5",1.65818243825975
"SCFD1",1.65814393210104
"NAA30",1.65799776031188
"TSFM",1.65791650560152
"TNFRSF1A",1.6577910005047
"API5",1.65773582939068
"CENPO",1.65758674227952
"GOLGA8J",1.65737570415662
"UBE3A",1.65733958764047
"PRMT3",1.65715874513255
"AP002884.2",1.65711267462595
"MRPL52",1.65675383897158
"PUM2",1.65660558229835
"SMIM10L1",1.65656066168851
"POLRMT",1.6564820127888
"USP47",1.65612812609776
"CDC6",1.65610336865891
"KLHL28",1.65606738079003
"SLC29A2",1.65552184668159
"ADGRG3",1.65551952882978
"EXOSC10",1.65545973600063
"ETV3",1.65533645373772
"INO80C",1.65514504448977
"SLC4A5",1.6551259470407
"CCDC121",1.65507258640936
"ZNF720",1.6548563122839
"RAP1A",1.65483316762825
"USF1",1.65462305071251
"ATXN2L",1.65453892160641
"CSNK1G2",1.65417020183336
"PARP16",1.65396295250679
"AC008758.1",1.65391849669782
"ATAD3A",1.65388352135821
"CCDC186",1.65374878826373
"AKAP8",1.65371476571666
"RPS6KL1",1.65370352368107
"ABCC12",1.65320865080302
"CELF3",1.65290988453248
"CALML4",1.65270460161103
"UBE2Q1",1.65257062333734
"ZNF688",1.65247038466648
"MAP3K14",1.65230756438505
"GRAP",1.65198085167026
"UTP11",1.65190508894173
"ITGAL",1.65184713841415
"LGALSL",1.65179502142021
"SACS",1.65160304670808
"CNST",1.65156929857365
"HSPA8",1.65154955712497
"GCSH",1.65107375098917
"CLYBL",1.65102165320901
"DCAF6",1.65083060247859
"PPP4R3A",1.650750201198
"NSL1",1.65031971407865
"STRAP",1.65030968209649
"RPS6KB1",1.65023512652848
"LDLRAP1",1.65011490713327
"OXER1",1.64979283954585
"ZNF319",1.64950437300828
"COIL",1.64944568559316
"SLC16A13",1.64927329735929
"STX3",1.649207084963
"MTMR6",1.64904026396485
"UTP20",1.64900922319259
"ACTN1",1.6487275914642
"ARIH1",1.64861134596055
"CHP2",1.64830734137325
"NXN",1.64815519863469
"PDZD8",1.64809427262833
"FBRS",1.6474150968423
"SS18",1.64740217540643
"SFPQ",1.64733322809515
"RECQL5",1.64711617398822
"LEO1",1.64707823907743
"MPV17L2",1.64681688332933
"DTD2",1.64672222555749
"KTN1",1.64652581986942
"ZNF407",1.64649436826443
"JOSD2",1.64641951339756
"DGKZ",1.64636222763465
"KPNB1",1.64620533786574
"GPALPP1",1.64617103755789
"TAT",1.6458910509937
"ZFP91",1.64570990978264
"ATG101",1.64547171215114
"CYP4F12",1.64537844183598
"SRSF10",1.64532191660742
"CACTIN",1.6451622795012
"JMJD8",1.64511780710512
"PCF11",1.64506513516305
"C12orf65",1.64504566105661
"ZNF385A",1.64473917312381
"WBP4",1.64460999912326
"PLEKHG5",1.64442191390105
"YJU2",1.64437654847843
"MRPS5",1.64433966387376
"ZNF114",1.64407133197257
"MRPL30",1.64404904783286
"CHORDC1",1.64397650577429
"DEPDC7",1.64385196492909
"EXOC6B",1.64378410744073
"IVNS1ABP",1.6436617436854
"PTPRS",1.64355747846238
"PRADC1",1.64341353967877
"MINDY1",1.64333352521786
"GFI1",1.64301042581653
"FAM104A",1.64291433576296
"CCDC18",1.64237470124791
"ATAD2B",1.64218602404373
"RFC5",1.64192667173916
"ZG16B",1.64184165280124
"LZIC",1.64149326698876
"HNRNPUL2-BSCL2",1.64145691190041
"AC092718.8",1.64122339128723
"QSER1",1.64120331051579
"TXLNA",1.64112673940323
"LRRC42",1.64078468437647
"FAM43B",1.64049177941979
"UBN1",1.64029260870767
"KBTBD7",1.63996310818094
"EFCAB11",1.63981450592328
"ZNF516",1.63968513364643
"RSRP1",1.63962847989004
"PRKAG1",1.63958700846788
"ATG4C",1.63924190558013
"UACA",1.63909329475727
"LUC7L3",1.63895577222822
"VEZF1",1.63889889463374
"GOSR1",1.63886641536162
"SPCS2",1.63883045005352
"DHODH",1.63864157493469
"TNRC6A",1.63854830066991
"HSPA12A",1.63849034747847
"ARRDC2",1.63845425077506
"C11orf98",1.63825593819716
"ZFYVE21",1.63821933739843
"AC008764.1",1.63785884198244
"SOCS5",1.63757102072497
"TNFRSF12A",1.63734556162965
"SPRYD7",1.63717940348431
"AP001458.2",1.63703393529007
"DHX33",1.63690972930683
"NRDC",1.6368894344774
"VCL",1.63678629157541
"RMDN2",1.63663375529034
"TAF5",1.6365772399167
"DHCR24",1.63605537390305
"ZADH2",1.63604208597693
"NDUFS3",1.63588997040064
"ANXA11",1.63585556952567
"ZNF684",1.63570892493319
"SGSH",1.63550991661373
"TMPO",1.63519205803421
"SLTM",1.63491791515569
"ST20-MTHFS",1.6347013749115
"ZNF274",1.63460732379363
"SPRN",1.63458825537755
"VPS36",1.63425773653659
"TUT4",1.63423860012498
"ZMYM2",1.63420278839476
"KCTD5",1.63400666721605
"DIABLO",1.6339370656584
